#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000501964.1	2908	52	0.32015	6.061730766296387	1	0.0196619	noncoding
ENST00000529160.1	449	52	0.40062	6.061730766296387	1	0.033385	noncoding
ENST00000526777.1	571	44	0.37834	5.927931785583495	1	0.0175074	noncoding
ENST00000531241.1	445	35	0.32974000000000003	4.584314918518066	1	0.0140887	noncoding
ENST00000504932.2	1493	83	0.32015	9.004637718200684	1	0.0628421	noncoding
ENST00000532579.1	678	71	0.43750999999999995	6.9032888412475595	-1	0.0340325	noncoding
ENST00000499143.5	2886	74	0.28415	9.828285789489744	1	0.0430832	noncoding
ENST00000529392.1	2792	55	0.28648	9.696061134338382	1	0.0248109	noncoding
ENST00000524453.1	744	45	0.32587	6.5016077041625975	1	0.0125	noncoding
ENST00000532316.1	586	78	0.46657	4.74920482635498	1	0.341573	noncoding
ENST00000560744.1	356	31	0.35275	10.780548286437988	1	0.0149867	noncoding
ENST00000557847.1	334	31	0.45418	10.780548286437988	1	0.0381555	noncoding
ENST00000526796.2	645	118	0.34131	9.235499000549318	1	0.268056	noncoding
ENST00000527818.1	3423	197	0.29516	9.801595878601074	1	0.655067	coding
ENST00000564354.1	808	73	0.32437	5.374831581115722	1	0.0752499	noncoding
ENST00000569238.1	1080	64	0.33815	5.788619422912597	1	0.0421916	noncoding
ENST00000533033.2	517	22	0.35085999999999995	4.2520341873168945	1	0.00797917	noncoding
ENST00000526211.1	569	38	0.29444	6.505245399475096	1	0.0101823	noncoding
ENST00000524467.1	698	43	0.31836000000000003	11.614382362365724	1	0.0229254	noncoding
ENST00000567082.1	1909	166	0.33605000000000007	8.75114803314209	1	0.73514	coding
ENST00000532866.1	362	97	0.43077	8.092539024353027	-1	0.0662598	noncoding
ENST00000524964.1	416	64	0.43482	10.629563331604004	1	0.126074	noncoding
ENST00000528876.1	509	36	0.43401	10.461171913146973	1	0.0328767	noncoding
ENST00000525678.1	1768	150	0.37509	11.09592761993408	1	0.637862	coding
ENST00000404882.3	831	241	0.31949	11.036423301696775	1	0.876119	coding
ENST00000527317.2	2337	75	0.38416	9.353347206115721	1	0.0899887	noncoding
ENST00000609845.1	414	33	0.43948	5.509028434753417	1	0.01632	noncoding
ENST00000609911.1	951	66	0.29772	9.636492347717283	1	0.0338741	noncoding
ENST00000525706.1	1387	66	0.36369999999999997	9.780256843566892	1	0.0521795	noncoding
ENST00000572256.1	541	18	0.37975000000000003	4.0500284194946286	1	0.00857456	noncoding
ENST00000501648.2	1916	101	0.32533999999999996	11.091608238220214	1	0.115209	noncoding
ENST00000526269.2	1298	62	0.35379000000000005	10.118457984924316	1	0.0429307	noncoding
ENST00000602376.4	1763	77	0.31164000000000003	11.227829933166504	1	0.0548119	noncoding
ENST00000532116.3	669	55	0.36483	5.464523506164551	1	0.0351846	noncoding
ENST00000602310.1	330	31	0.37702	4.136935234069824	-1	0.0126861	noncoding
ENST00000616197.1	413	57	0.38653	8.000736045837403	1	0.0325006	noncoding
ENST00000533812.5	2203	175	0.347	11.397704124450684	1	0.633983	coding
ENST00000533434.1	581	43	0.35133000000000003	5.1057558059692365	1	0.0184514	noncoding
ENST00000525716.2	3994	67	0.29892	10.046833610534666	1	0.0373852	noncoding
ENST00000416553.1	584	120	0.4036600000000001	9.82983303070068	-1	0.149335	noncoding
ENST00000606885.1	755	63	0.41136	9.183795356750487	-1	0.0751167	noncoding
ENST00000443319.1	432	100	0.36061	6.570610237121582	-1	0.0613986	noncoding
ENST00000414466.4	4335	82	0.32858	10.564643669128415	1	0.0720859	noncoding
ENST00000414856.1	536	37	0.29933	4.150349235534668	1	0.0250741	noncoding
ENST00000533859.1	2936	93	0.28748999999999997	8.719365119934082	1	0.0712886	noncoding
ENST00000526254.1	975	83	0.33455999999999997	7.629861640930176	1	0.0704877	noncoding
ENST00000533922.4	2206	143	0.29594	10.212388420104979	1	0.257106	noncoding
ENST00000532706.1	543	129	0.37487	10.225797843933105	1	0.5	coding
ENST00000529070.1	1673	85	0.28195000000000003	11.860329246520994	1	0.0563704	noncoding
ENST00000533091.1	571	24	0.3851	11.733906745910645	1	0.0132218	noncoding
ENST00000527712.1	594	49	0.38769	11.548044395446777	1	0.035322	noncoding
ENST00000531938.1	711	24	0.36173	11.733906745910645	1	0.0125826	noncoding
ENST00000532327.1	1761	72	0.30656	10.496629524230958	1	0.0466218	noncoding
ENST00000531319.1	1402	109	0.33768	5.290596199035644	1	0.415596	noncoding
ENST00000533390.4	1863	109	0.36634	5.290596199035644	1	0.519009	coding
ENST00000528482.5	3679	217	0.31457999999999997	5.353289604187012	1	0.994204	coding
ENST00000532886.2	4435	179	0.28207	9.638942146301268	1	0.468736	noncoding
ENST00000532071.1	714	36	0.32855	8.021043586730958	1	0.00831514	noncoding
ENST00000505893.5	2907	121	0.32332	6.717936897277832	1	0.34971	noncoding
ENST00000508953.2	4913	121	0.30846	6.717936897277832	1	0.311288	noncoding
ENST00000540136.1	1101	77	0.37232	6.6850271224975595	1	0.0874729	noncoding
ENST00000537295.1	1063	70	0.34111	10.247007942199705	1	0.0529351	noncoding
ENST00000537961.1	1038	70	0.38123	10.247007942199705	1	0.0774727	noncoding
ENST00000570140.1	3170	130	0.2962	5.806410026550293	1	0.515677	coding
ENST00000538067.1	389	34	0.33966	5.886098289489746	1	0.00805149	noncoding
ENST00000537514.1	2338	67	0.30132	8.465166282653808	1	0.030266	noncoding
ENST00000543884.1	599	46	0.34590999999999994	5.736498069763184	1	0.0167026	noncoding
ENST00000318291.4	2194	55	0.31061	10.29020175933838	1	0.0279959	noncoding
ENST00000541881.1	496	23	0.39713999999999994	8.885306739807131	1	0.00719793	noncoding
ENST00000503602.5	3207	123	0.29087999999999997	10.757146263122557	1	0.144836	noncoding
ENST00000545629.4	569	30	0.36134	9.778967475891111	-1	0.113813	noncoding
ENST00000539259.1	501	27	0.42578	6.354565238952636	1	0.00805225	noncoding
ENST00000543290.1	512	43	0.38974	9.298484611511231	1	0.0211467	noncoding
ENST00000513082.2	2088	70	0.31674	5.342262840270995	1	0.0647424	noncoding
ENST00000537181.1	574	26	0.37469	4.710667991638183	1	0.00932955	noncoding
ENST00000515614.2	2417	88	0.33766	6.0014245986938475	1	0.131548	noncoding
ENST00000418006.1	2350	258	0.35790999999999995	8.88459758758545	1	0.996958	coding
ENST00000501371.4	2191	58	0.34304999999999997	10.793957710266113	1	0.0371257	noncoding
ENST00000544517.1	742	49	0.42458	8.658055686950682	1	0.0349241	noncoding
ENST00000541673.1	575	43	0.30813	8.656895256042482	-1	0.134749	noncoding
ENST00000613818.1	567	55	0.38924000000000003	9.851172065734861	1	0.0419841	noncoding
ENST00000513358.3	3514	101	0.3058	10.262673759460448	1	0.102573	noncoding
ENST00000539784.1	562	65	0.36372	8.461749458312987	1	0.0410322	noncoding
ENST00000619492.1	2400	120	0.27066	9.492856788635255	1	0.13182	noncoding
ENST00000432994.2	3004	85	0.33133	5.086146354675292	1	0.161837	noncoding
ENST00000543036.1	641	59	0.42352	11.291653633117676	1	0.084213	noncoding
ENST00000546078.1	530	27	0.40665	10.05224895477295	1	0.0139826	noncoding
ENST00000537370.1	495	38	0.44636	6.483760261535645	-1	0.0189948	noncoding
ENST00000527518.1	1249	57	0.30812	4.316091728210449	1	0.0595382	noncoding
ENST00000538202.2	725	63	0.35280999999999996	6.215764427185058	1	0.0385425	noncoding
ENST00000544717.4	754	98	0.35524	6.029730415344238	1	0.243343	noncoding
ENST00000540619.4	626	115	0.42399000000000003	6.8896474838256845	-1	0.0634275	noncoding
ENST00000540237.1	324	104	0.36629999999999996	6.030639839172363	-1	0.0550641	noncoding
ENST00000536518.1	585	43	0.37611	5.271100425720214	1	0.0206716	noncoding
ENST00000537192.1	992	59	0.4053	6.7111730575561515	1	0.0454564	noncoding
ENST00000544842.1	3387	115	0.32422	9.422650718688963	1	0.195195	noncoding
ENST00000543308.1	1727	160	0.37790999999999997	6.997698402404786	1	0.915838	coding
ENST00000537714.1	648	44	0.3934099999999999	9.745959663391112	1	0.025712	noncoding
ENST00000538430.1	1405	102	0.34431	9.910354042053221	1	0.162855	noncoding
ENST00000541888.2	1803	84	0.34975999999999996	4.508832740783691	1	0.236264	noncoding
ENST00000535639.4	2364	96	0.30015000000000003	6.805071067810059	1	0.114692	noncoding
ENST00000545339.4	1766	96	0.30753	6.805071067810059	1	0.118281	noncoding
ENST00000417058.5	1497	50	0.38544	5.976642799377441	1	0.0262802	noncoding
ENST00000399492.5	1094	72	0.32436	5.401716423034667	1	0.0706393	noncoding
ENST00000504270.2	700	39	0.33647	9.51703243255615	1	0.0140381	noncoding
ENST00000536388.4	865	44	0.37551999999999996	8.23082370758057	1	0.0155276	noncoding
ENST00000447687.2	467	39	0.33703	9.51703243255615	1	0.0140575	noncoding
ENST00000537003.1	943	96	0.36447999999999997	6.805071067810059	1	0.197801	noncoding
ENST00000538616.1	657	96	0.38256999999999997	6.805071067810059	1	0.242527	noncoding
ENST00000541782.1	248	21	0.42457	9.492792320251464	-1	0.0559108	noncoding
ENST00000501075.2	2196	111	0.39263	9.849624824523925	1	0.394449	noncoding
ENST00000589924.1	548	135	0.4343099999999999	11.496534156799317	-1	0.244374	noncoding
ENST00000396799.3	1622	140	0.41231999999999996	11.496534156799317	1	0.709834	coding
ENST00000586338.1	723	49	0.36030999999999996	10.024463081359862	1	0.0264808	noncoding
ENST00000602759.1	455	21	0.38094999999999996	9.30531826019287	1	0.00691124	noncoding
ENST00000602431.1	657	93	0.37942999999999993	8.736642646789551	1	0.176545	noncoding
ENST00000610699.1	461	68	0.35101	7.071702766418457	1	0.0418498	noncoding
ENST00000435921.5	572	44	0.38247	9.138731956481934	1	0.0200712	noncoding
ENST00000541775.4	5272	141	0.29735	9.858843803405762	1	0.265006	noncoding
ENST00000536679.4	550	99	0.43075	9.141568565368651	1	0.414572	noncoding
ENST00000382215.3	2086	99	0.38669000000000003	9.141568565368651	1	0.247575	noncoding
ENST00000535078.1	325	24	0.42747999999999997	5.143212699890136	1	0.0100379	noncoding
ENST00000544657.1	749	85	0.39535	5.553419685363769	-1	0.0357275	noncoding
ENST00000538062.1	735	78	0.43648000000000003	8.504943275451662	1	0.178602	noncoding
ENST00000611627.1	1414	67	0.31	6.227927970886231	1	0.0391236	noncoding
ENST00000618256.1	3358	137	0.32298000000000004	5.887348747253417	1	0.650961	coding
ENST00000304751.9	795	41	0.32043	11.999967765808105	1	0.020821	noncoding
ENST00000399866.3	517	33	0.30788	11.999967765808105	1	0.018498	noncoding
ENST00000536034.1	451	45	0.3932	9.184504508972168	1	0.0233374	noncoding
ENST00000544461.1	3033	245	0.33412	11.757437705993652	1	0.871003	coding
ENST00000535746.4	603	73	0.40708999999999995	10.040064430236818	1	0.118405	noncoding
ENST00000539795.1	602	39	0.34745	11.999967765808105	1	0.019076	noncoding
ENST00000537659.4	624	70	0.43857000000000007	11.143827629089355	1	0.172341	noncoding
ENST00000539348.4	447	31	0.43016	7.759056663513184	-1	0.0255155	noncoding
ENST00000420040.2	662	127	0.3553	9.090058326721191	1	0.414844	noncoding
ENST00000536560.1	272	80	0.34316	5.627139854431152	-1	0.0457472	noncoding
ENST00000538304.1	2157	116	0.27934	11.481061744689942	1	0.101802	noncoding
ENST00000536539.1	456	21	0.35006	7.977656364440918	1	0.00415656	noncoding
ENST00000542819.1	562	52	0.34003000000000005	5.251945686340331	1	0.0274043	noncoding
ENST00000537288.1	452	75	0.43288000000000004	9.670982933044431	1	0.176866	noncoding
ENST00000422780.3	723	53	0.37615999999999994	5.988181114196778	1	0.0286768	noncoding
ENST00000540299.1	809	98	0.38	6.704807090759277	-1	0.0542791	noncoding
ENST00000514568.2	1972	98	0.31428	11.999967765808105	1	0.0750325	noncoding
ENST00000545706.1	496	59	0.33241	5.624525260925293	1	0.0334952	noncoding
ENST00000499762.2	2192	107	0.29234	8.11162166595459	1	0.122464	noncoding
ENST00000427111.4	2472	70	0.33218	10.008732795715332	1	0.0482213	noncoding
ENST00000567749.1	4388	82	0.28518000000000004	5.853529548645019	1	0.0966177	noncoding
ENST00000573622.1	615	55	0.36021000000000003	7.659417915344239	-1	0.0560095	noncoding
ENST00000546259.1	532	35	0.36665	11.999967765808105	1	0.0173385	noncoding
ENST00000537616.1	2508	83	0.31977000000000005	6.88350887298584	1	0.0706508	noncoding
ENST00000541404.1	560	98	0.4062800000000001	4.803940773010253	1	0.583657	coding
ENST00000545258.1	719	52	0.31514	7.948387718200684	1	0.0163562	noncoding
ENST00000412084.1	979	85	0.34291000000000005	8.119744682312014	1	0.0815439	noncoding
ENST00000420905.1	3956	121	0.33676	11.437094306945802	1	0.200607	noncoding
ENST00000539009.1	649	43	0.42133	10.834379386901855	1	0.040758	noncoding
ENST00000535911.1	562	57	0.33305	10.264865684509275	-1	0.166986	noncoding
ENST00000500682.1	2830	101	0.34547000000000005	10.090929985046387	1	0.159161	noncoding
ENST00000544591.1	868	38	0.40537	6.699634742736817	1	0.0130388	noncoding
ENST00000612592.1	512	38	0.3887	10.466329383850098	1	0.0221704	noncoding
ENST00000499291.5	3673	112	0.34495	7.8975221633911135	1	0.25346	noncoding
ENST00000545239.1	502	14	0.39944999999999997	4.0500284194946286	-1	0.00997107	noncoding
ENST00000541162.1	463	55	0.36522	5.5936616897583	1	0.0335163	noncoding
ENST00000381800.3	1540	33	0.33514	9.522705650329591	1	0.0110889	noncoding
ENST00000545914.4	566	37	0.34975	11.700254249572755	1	0.0190119	noncoding
ENST00000540198.1	404	56	0.39674	6.525821113586425	1	0.036259	noncoding
ENST00000543515.5	708	59	0.39951000000000003	10.028524589538574	1	0.0578885	noncoding
ENST00000542078.1	378	40	0.44034	10.948295021057131	1	0.0475153	noncoding
ENST00000536029.1	466	88	0.40816	10.50675106048584	1	0.222563	noncoding
ENST00000394742.3	400	81	0.38769	9.200492668151856	1	0.120298	noncoding
ENST00000538231.1	457	40	0.39544000000000007	9.237304115295409	1	0.0188396	noncoding
ENST00000545158.1	369	24	0.35085	4.3690088272094725	1	0.00847136	noncoding
ENST00000607894.4	721	49	0.32187	8.294131660461428	1	0.0151894	noncoding
ENST00000499948.2	1746	51	0.37239999999999995	9.891851615905761	1	0.0305232	noncoding
ENST00000543321.1	2403	45	0.35121	10.480447959899902	1	0.0235757	noncoding
ENST00000318426.5	2750	139	0.28518000000000004	9.113395881652831	1	0.246524	noncoding
ENST00000527705.2	632	139	0.36888	9.113395881652831	1	0.618818	coding
ENST00000539026.1	573	118	0.38584999999999997	8.616151237487795	1	0.462622	noncoding
ENST00000532841.4	1003	62	0.28923	8.609317588806153	1	0.0255376	noncoding
ENST00000531049.1	683	59	0.39168000000000003	7.732740211486816	-1	0.0443011	noncoding
ENST00000621825.1	546	33	0.3464999999999999	9.522834587097169	1	0.0113247	noncoding
ENST00000538329.1	640	60	0.39849999999999997	4.569536781311036	1	0.107464	noncoding
ENST00000562691.2	5428	126	0.27517	9.387450981140137	1	0.158262	noncoding
ENST00000541892.1	603	54	0.35373000000000004	10.570897102355957	1	0.0337057	noncoding
ENST00000418574.3	2178	118	0.33765	11.743577003479004	1	0.167701	noncoding
ENST00000536931.1	572	83	0.32741	10.406631660461425	1	0.0734693	noncoding
ENST00000501211.2	5391	68	0.27398	9.30170803070068	1	0.034515	noncoding
ENST00000535755.1	525	80	0.44705999999999996	6.965470695495605	1	0.206866	noncoding
ENST00000541860.1	578	43	0.37392	8.01814250946045	1	0.0140778	noncoding
ENST00000508615.2	429	36	0.36058	9.743316459655762	1	0.0144103	noncoding
ENST00000413794.5	565	62	0.4727	11.999967765808105	-1	0.193754	noncoding
ENST00000536744.4	647	63	0.42903	11.647905921936037	-1	0.17431	noncoding
ENST00000629824.1	382	60	0.40457	8.660247611999512	1	0.0500331	noncoding
ENST00000628326.1	631	35	0.42473	10.449954414367674	1	0.027586	noncoding
ENST00000590328.4	897	84	0.42467999999999995	9.579953575134276	1	0.228989	noncoding
ENST00000590955.4	286	24	0.45431	11.068786430358884	-1	0.112721	noncoding
ENST00000538317.4	584	75	0.43802	11.525609397888186	1	0.195697	noncoding
ENST00000593117.2	779	65	0.38366	10.228569984436035	1	0.0646352	noncoding
ENST00000629078.1	902	62	0.36605	11.999967765808105	1	0.0412619	noncoding
ENST00000540895.4	1920	71	0.39773	6.5649263381958	1	0.0857638	noncoding
ENST00000540994.1	485	56	0.3412	6.140964317321777	-1	0.041718	noncoding
ENST00000625240.1	1114	70	0.36832	5.472765159606933	1	0.085338	noncoding
ENST00000541288.4	641	87	0.42847999999999997	5.608496665954591	1	0.347593	noncoding
ENST00000534841.1	681	87	0.35138	5.608496665954591	1	0.165107	noncoding
ENST00000545400.1	1629	87	0.34566	5.608496665954591	1	0.156568	noncoding
ENST00000538297.1	1329	46	0.35051999999999994	4.399986076354981	1	0.0314425	noncoding
ENST00000540733.1	401	44	0.46332999999999996	10.545754432678223	1	0.081633	noncoding
ENST00000539583.1	573	59	0.36533	9.919186210632322	1	0.040564	noncoding
ENST00000483544.1	1710	167	0.38376	10.516227912902831	1	0.853284	coding
ENST00000546353.1	728	103	0.35285	8.7216215133667	1	0.189065	noncoding
ENST00000555862.1	490	54	0.38754	8.886531639099122	1	0.0322728	noncoding
ENST00000622162.1	746	32	0.33681000000000005	5.218922233581542	1	0.00890535	noncoding
ENST00000612734.1	582	26	0.36321000000000003	9.7619478225708	1	0.00954651	noncoding
ENST00000620933.1	563	26	0.34067000000000003	9.8986852645874	1	0.0096231	noncoding
ENST00000536949.1	772	106	0.38488	6.377528190612793	-1	0.0548291	noncoding
ENST00000544399.1	486	59	0.43090999999999996	9.301450157165526	1	0.0746308	noncoding
ENST00000545729.4	542	32	0.39542999999999995	11.539018821716308	1	0.0194971	noncoding
ENST00000500276.5	2610	70	0.30492	9.604193687438965	1	0.0390316	noncoding
ENST00000502069.5	621	70	0.43503000000000003	9.604193687438965	1	0.143867	noncoding
ENST00000545226.4	531	57	0.38145999999999997	6.511838722229004	1	0.0331991	noncoding
ENST00000546134.4	741	41	0.38188	9.690710258483886	1	0.0200699	noncoding
ENST00000542086.4	815	57	0.40933	6.511838722229004	1	0.0436311	noncoding
ENST00000535436.4	1121	57	0.41341999999999995	6.511838722229004	1	0.0453693	noncoding
ENST00000500102.5	698	57	0.39540000000000003	6.511838722229004	1	0.0380494	noncoding
ENST00000537801.1	588	57	0.38047	6.511838722229004	1	0.0328871	noncoding
ENST00000540392.1	699	50	0.3466	6.799444007873535	1	0.0165351	noncoding
ENST00000540625.4	483	51	0.45781999999999995	5.585420036315917	1	0.0528641	noncoding
ENST00000537525.4	494	85	0.47231	9.827898979187012	1	0.457029	noncoding
ENST00000541940.1	708	84	0.29781	10.334491539001462	1	0.0614274	noncoding
ENST00000621404.1	572	44	0.44356	11.0533784866333	1	0.0609046	noncoding
ENST00000535324.1	775	68	0.31497	8.84327335357666	1	0.0342452	noncoding
ENST00000414098.2	876	79	0.30549	9.055761146545407	1	0.0494994	noncoding
ENST00000500632.1	2549	57	0.29676	5.564162254333495	-1	0.0695445	noncoding
ENST00000620519.1	1861	69	0.33168	9.883857536315915	1	0.0456482	noncoding
ENST00000506925.2	2639	77	0.30389	6.489671516418457	1	0.0569819	noncoding
ENST00000619202.1	509	94	0.43492000000000003	10.310831642150877	1	0.392271	noncoding
ENST00000538640.2	429	51	0.38859	9.353218269348144	1	0.0311802	noncoding
ENST00000545904.1	679	133	0.3772	11.999967765808105	-1	0.181742	noncoding
ENST00000538113.1	792	135	0.38776999999999995	11.596911430358887	1	0.505225	coding
ENST00000473753.2	739	72	0.31129000000000007	6.797511482238768	1	0.0423317	noncoding
ENST00000619739.1	566	39	0.34875999999999996	8.802013587951663	1	0.011925	noncoding
ENST00000617468.1	2409	90	0.30633	9.02352695465088	1	0.0722742	noncoding
ENST00000621546.1	602	19	0.3561500000000001	9.187147712707517	1	0.00562357	noncoding
ENST00000621300.1	544	55	0.38037	11.000063133239745	1	0.0436664	noncoding
ENST00000620496.1	486	108	0.36427	8.98555507659912	1	0.259762	noncoding
ENST00000553105.1	2380	125	0.38046	9.594265556335447	1	0.5	coding
ENST00000612816.1	553	32	0.42053	10.931339836120607	1	0.0246883	noncoding
ENST00000616916.1	503	21	0.44320999999999994	7.933495521545411	1	0.0069052	noncoding
